ticket_number,pos_number,ticket_datetime,ticket_amount,user_id,item_id,units_sold,item_price
32,1,2025-12-14 09:45:00,136.95,41868321077,3400006152,2,4.38
32,1,2025-12-14 09:45:00,136.95,41868321077,7003861675,2,3.88
32,1,2025-12-14 09:45:00,136.95,41868321077,7003858411,2,4.88
32,1,2025-12-14 09:45:00,136.95,41868321077,20002500000,1,5.99
178,2,2025-12-14 16:33:00,87.79,41226200341,9163600002,1,3.99
178,2,2025-12-14 16:33:00,87.79,41226200341,4048,4,0.5
178,2,2025-12-14 16:33:00,87.79,41226200341,60322422423,1,4.99
178,2,2025-12-14 16:33:00,87.79,41226200341,7003836203,1,2.58
178,2,2025-12-14 16:33:00,87.79,41226200341,7003836022,1,2.58
178,2,2025-12-14 16:33:00,87.79,41226200341,82692000065,1,2.5
178,2,2025-12-14 16:33:00,87.79,41226200341,4131,1,0.99
178,2,2025-12-14 16:33:00,87.79,41226200341,1590000209,2,2.0
178,2,2025-12-14 16:33:00,87.79,41226200341,7003858981,1,3.78
178,2,2025-12-14 16:33:00,87.79,41226200341,7003830278,1,1.65
178,2,2025-12-14 16:33:00,87.79,41226200341,20000900000,1,7.89
178,2,2025-12-14 16:33:00,87.79,41226200341,4470007280,1,3.99
178,2,2025-12-14 16:33:00,87.79,41226200341,4023,1,3.49
178,2,2025-12-14 16:33:00,87.79,41226200341,7024221110,1,2.99
178,2,2025-12-14 16:33:00,87.79,41226200341,7143000965,1,2.59
178,2,2025-12-14 16:33:00,87.79,41226200341,7766112511,1,6.99
178,2,2025-12-14 16:33:00,87.79,41226200341,75166641645,1,2.49
178,2,2025-12-14 16:33:00,87.79,41226200341,7015260101,1,4.75
178,2,2025-12-14 16:33:00,87.79,41226200341,3620000250,1,3.89
178,2,2025-12-14 16:33:00,87.79,41226200341,7707900470,1,3.18
178,2,2025-12-14 16:33:00,87.79,41226200341,7003837280,1,2.99
178,2,2025-12-14 16:33:00,87.79,41226200341,77098132306,1,5.59
72,1,2025-12-13 11:18:00,181.96,41135030385,4011,1,0.79
72,1,2025-12-13 11:18:00,181.96,41135030385,20000500000,3,5.49
72,1,2025-12-13 11:18:00,181.96,41135030385,7740022633,1,9.85
72,1,2025-12-13 11:18:00,181.96,41135030385,2781530051,3,4.28
72,1,2025-12-13 11:18:00,181.96,41135030385,7003858563,1,2.59
72,1,2025-12-13 11:18:00,181.96,41135030385,7342053122,1,1.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003860584,2,2.55
72,1,2025-12-13 11:18:00,181.96,41135030385,2370001452,1,6.49
72,1,2025-12-13 11:18:00,181.96,41135030385,7011000001,1,2.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003832278,1,3.98
72,1,2025-12-13 11:18:00,181.96,41135030385,3281235744,1,6.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003835000,1,1.19
72,1,2025-12-13 11:18:00,181.96,41135030385,7003830256,2,3.88
72,1,2025-12-13 11:18:00,181.96,41135030385,7003836085,1,2.58
72,1,2025-12-13 11:18:00,181.96,41135030385,4799,1,1.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003858411,1,4.88
72,1,2025-12-13 11:18:00,181.96,41135030385,7003858412,1,4.88
72,1,2025-12-13 11:18:00,181.96,41135030385,5210007076,1,4.45
72,1,2025-12-13 11:18:00,181.96,41135030385,3120028130,1,4.38
72,1,2025-12-13 11:18:00,181.96,41135030385,1600010610,1,4.78
72,1,2025-12-13 11:18:00,181.96,41135030385,7003833780,1,4.39
72,1,2025-12-13 11:18:00,181.96,41135030385,4127102258,1,5.69
72,1,2025-12-13 11:18:00,181.96,41135030385,4127102256,1,5.28
72,1,2025-12-13 11:18:00,181.96,41135030385,3710003307,2,0.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003830279,1,1.65
72,1,2025-12-13 11:18:00,181.96,41135030385,20040700000,1,2.39
72,1,2025-12-13 11:18:00,181.96,41135030385,4043,1,2.59
72,1,2025-12-13 11:18:00,181.96,41135030385,3107,1,1.39
72,1,2025-12-13 11:18:00,181.96,41135030385,7003835652,1,1.98
72,1,2025-12-13 11:18:00,181.96,41135030385,7003867104,2,3.59
72,1,2025-12-13 11:18:00,181.96,41135030385,7003860927,1,2.08
72,1,2025-12-13 11:18:00,181.96,41135030385,5150001700,1,4.79
72,1,2025-12-13 11:18:00,181.96,41135030385,7003863128,1,3.68
72,1,2025-12-13 11:18:00,181.96,41135030385,3384400003,1,3.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7003832430,1,2.25
72,1,2025-12-13 11:18:00,181.96,41135030385,7143001069,1,1.99
72,1,2025-12-13 11:18:00,181.96,41135030385,7294560136,1,2.79
72,1,2025-12-13 11:18:00,181.96,41135030385,200,5,0.0
154,1,2025-12-13 12:57:00,44.23,41906626484,7535511271,1,2.98
154,1,2025-12-13 12:57:00,44.23,41906626484,2700041920,1,1.68
154,1,2025-12-13 12:57:00,44.23,41906626484,2700041911,1,1.68
154,1,2025-12-13 12:57:00,44.23,41906626484,7003862629,2,0.68
154,1,2025-12-13 12:57:00,44.23,41906626484,20045900000,1,1.19
154,1,2025-12-13 12:57:00,44.23,41906626484,7590000526,1,4.68
154,1,2025-12-13 12:57:00,44.23,41906626484,OPEN DEPT 107,1,0.0
154,1,2025-12-13 12:57:00,44.23,41906626484,7460907273,1,2.39
154,1,2025-12-13 12:57:00,44.23,41906626484,4900000044,1,2.49
154,1,2025-12-13 12:57:00,44.23,41906626484,OPEN DEPT 110,3,0.0
154,1,2025-12-13 12:57:00,44.23,41906626484,7206000009,2,4.88
154,1,2025-12-13 12:57:00,44.23,41906626484,7206000117,1,4.79
316,1,2025-12-13 15:59:00,5.25,41608220210,7206000111,3,2.39
316,1,2025-12-13 15:59:00,5.25,41608220210,200,1,0.0
131,1,2025-12-13 16:15:00,21.24,41300317110,3338353051,1,4.79
131,1,2025-12-13 16:15:00,21.24,41300317110,2100005228,1,2.79
131,1,2025-12-13 16:15:00,21.24,41300317110,1200000230,1,3.29
131,1,2025-12-13 16:15:00,21.24,41300317110,9147504189,2,3.99
131,1,2025-12-13 16:15:00,21.24,41300317110,7206000111,1,2.39
65,1,2025-12-12 13:11:00,2.63,41706774086,1200000559,1,2.49
144,1,2025-12-12 13:06:00,26.02,41823063655,4220001609,1,6.25
144,1,2025-12-12 13:06:00,26.02,41823063655,7024230122,3,3.99
144,1,2025-12-12 13:06:00,26.02,41823063655,7143001066,1,1.59
144,1,2025-12-12 13:06:00,26.02,41823063655,7143000933,1,3.29
144,1,2025-12-12 13:06:00,26.02,41823063655,4690000108,1,1.68
152,1,2025-12-12 12:15:00,82.35,41158394412,7206001311,3,2.39
152,1,2025-12-12 12:15:00,82.35,41158394412,20070100000,1,2.69
152,1,2025-12-12 12:15:00,82.35,41158394412,5300000636,1,2.5
152,1,2025-12-12 12:15:00,82.35,41158394412,85487700701,1,5.69
152,1,2025-12-12 12:15:00,82.35,41158394412,4023,1,3.49
152,1,2025-12-12 12:15:00,82.35,41158394412,3107,1,1.39
152,1,2025-12-12 12:15:00,82.35,41158394412,4416,1,1.89
152,1,2025-12-12 12:15:00,82.35,41158394412,3338367000,1,0.99
152,1,2025-12-12 12:15:00,82.35,41158394412,7003837280,1,2.39
152,1,2025-12-12 12:15:00,82.35,41158394412,4300000953,1,2.28
152,1,2025-12-12 12:15:00,82.35,41158394412,OPEN DEPT 101,1,0.0
152,1,2025-12-12 12:15:00,82.35,41158394412,4300020051,1,2.0
152,1,2025-12-12 12:15:00,82.35,41158394412,7003862549,1,1.59
152,1,2025-12-12 12:15:00,82.35,41158394412,7007060170,2,0.95
152,1,2025-12-12 12:15:00,82.35,41158394412,86000260290,1,16.69
152,1,2025-12-12 12:15:00,82.35,41158394412,3560081302,1,5.98
152,1,2025-12-12 12:15:00,82.35,41158394412,7003835386,1,3.99
152,1,2025-12-12 12:15:00,82.35,41158394412,7003867129,1,2.5
152,1,2025-12-12 12:15:00,82.35,41158394412,19830602542,1,1.89
152,1,2025-12-12 12:15:00,82.35,41158394412,200,2,0.0
115,1,2025-12-12 12:48:00,45.0,41820704793,7294560136,1,2.79
115,1,2025-12-12 12:48:00,45.0,41820704793,7800008309,1,12.99
115,1,2025-12-12 12:48:00,45.0,41820704793,20057300000,1,6.99
115,1,2025-12-12 12:48:00,45.0,41820704793,7003836485,1,3.29
115,1,2025-12-12 12:48:00,45.0,41820704793,2970001266,1,1.88
115,1,2025-12-12 12:48:00,45.0,41820704793,7003866124,1,3.99
115,1,2025-12-12 12:48:00,45.0,41820704793,7003858993,1,1.59
115,1,2025-12-12 12:48:00,45.0,41820704793,7003833241,2,0.99
115,1,2025-12-12 12:48:00,45.0,41820704793,4011,1,0.79
115,1,2025-12-12 12:48:00,45.0,41820704793,4750,1,0.89
115,1,2025-12-12 12:48:00,45.0,41820704793,20098900000,2,0.0
115,1,2025-12-12 12:48:00,45.0,41820704793,200,1,0.0
115,1,2025-12-12 12:48:00,45.0,41820704793,OPEN DEPT 135,1,0.0
144,1,2025-12-12 13:33:00,29.87,41871070406,20098900000,2,0.0
144,1,2025-12-12 13:33:00,29.87,41871070406,7003836386,1,4.68
144,1,2025-12-12 13:33:00,29.87,41871070406,7125802189,1,1.99
144,1,2025-12-12 13:33:00,29.87,41871070406,7003834818,4,0.65
144,1,2025-12-12 13:33:00,29.87,41871070406,7003836452,1,1.18
144,1,2025-12-12 13:33:00,29.87,41871070406,7003836454,1,1.38
144,1,2025-12-12 13:33:00,29.87,41871070406,7003858743,1,1.18
144,1,2025-12-12 13:33:00,29.87,41871070406,2700038143,1,1.25
144,1,2025-12-12 13:33:00,29.87,41871070406,5300005349,2,2.5
144,1,2025-12-12 13:33:00,29.87,41871070406,7003862054,1,2.89
144,1,2025-12-12 13:33:00,29.87,41871070406,7003858497,1,1.99
144,1,2025-12-12 13:33:00,29.87,41871070406,200,2,0.0
55,1,2025-12-11 12:59:00,10.2,41126839657,3010011176,1,5.18
55,1,2025-12-11 12:59:00,10.2,41126839657,7143000105,1,4.49
165,3,2025-12-11 14:29:00,106.0,41401411573,7225000678,1,6.99
165,3,2025-12-11 14:29:00,106.0,41401411573,4068,4,0.79
165,3,2025-12-11 14:29:00,106.0,41401411573,7143000806,1,2.99
165,3,2025-12-11 14:29:00,106.0,41401411573,88546000007,1,1.69
165,3,2025-12-11 14:29:00,106.0,41401411573,7003830543,2,2.48
165,3,2025-12-11 14:29:00,106.0,41401411573,1800000501,2,4.99
165,3,2025-12-11 14:29:00,106.0,41401411573,7342000024,1,4.59
165,3,2025-12-11 14:29:00,106.0,41401411573,20033000000,1,12.5
165,3,2025-12-11 14:29:00,106.0,41401411573,4048,4,0.59
165,3,2025-12-11 14:29:00,106.0,41401411573,OPEN DEPT 101,1,0.0
165,3,2025-12-11 14:29:00,106.0,41401411573,7003831550,1,1.78
165,3,2025-12-11 14:29:00,106.0,41401411573,20070000000,1,1.79
165,3,2025-12-11 14:29:00,106.0,41401411573,328,1,1.99
165,3,2025-12-11 14:29:00,106.0,41401411573,20098200000,1,5.0
165,3,2025-12-11 14:29:00,106.0,41401411573,7003837281,1,2.59
165,3,2025-12-11 14:29:00,106.0,41401411573,4131,1,0.99
